warehouse_id,date,picks_per_hour,lines_per_hour,receiving_volume,outbound_volume,labor_hours,errors,rework
SFC,2024-05-18,61.67,60.68,1132,982,529.95,3,2
SFC,2024-05-19,70.91,82.38,515,1080,447.14,3,1
SFC,2024-05-20,38.67,44.43,716,968,569.23,3,1
SFC,2024-05-21,106.23,120.41,662,814,491.08,1,0
SFC,2024-05-22,88.84,76.1,734,970,560.78,4,1
SFC,2024-05-23,70.22,69.15,890,667,460.01,3,0
SFC,2024-05-24,104.65,115.24,801,1282,593.55,4,1
SFC,2024-05-25,70.71,64.35,685,985,524.4,4,2
SFC,2024-05-26,95.91,112.03,318,1127,372.36,2,1
SFC,2024-05-27,86.95,89.19,817,1173,465.65,4,2
SFC,2024-05-28,88.29,100.29,978,577,446.26,5,2
SFC,2024-05-29,74.12,63.18,690,932,596.47,3,2
SFC,2024-05-30,79.92,75.23,845,917,576.46,5,3
SFC,2024-05-31,95.99,110.98,654,722,531.18,5,2
SFC,2024-06-01,101.45,84.67,966,1144,538.2,1,0
SFC,2024-06-02,76.31,67.34,921,1208,621.14,3,2
SFC,2024-06-03,70.24,65.85,489,1011,717.23,2,0
SFC,2024-06-04,54.35,63.02,1122,1194,649.54,4,2
SFC,2024-06-05,76.71,69.05,1083,896,487.47,5,2
SFC,2024-06-06,96.74,91.52,857,1064,533.56,4,2
SFC,2024-06-07,96.79,86.22,499,1145,560.1,2,0
SFC,2024-06-08,95.3,85.31,692,941,359.53,0,0
SFC,2024-06-09,85.48,87.68,1117,1304,560.7,3,1
SFC,2024-06-10,87.51,70.34,767,1558,577.54,3,1
SFC,2024-06-11,83.11,88.01,853,764,574.32,1,0
SFC,2024-06-12,86.26,87.32,1031,880,626.38,8,5
SFC,2024-06-13,71.38,75.64,901,1401,567.48,7,4
SFC,2024-06-14,62.44,63.76,1535,1478,623.88,0,0
SFC,2024-06-15,96.79,109.2,1401,1132,565.49,2,1
SFC,2024-06-16,61.14,65.12,866,1047,461.95,4,3
SFC,2024-06-17,96.16,91.43,693,469,629.67,4,2
SFC,2024-06-18,72.92,65.55,889,1127,493.32,1,0
SFC,2024-06-19,67.7,76.89,931,797,636.57,1,0
SFC,2024-06-20,59.22,51.67,1259,1274,674.2,1,0
SFC,2024-06-21,74.87,65.97,607,1085,450.57,3,1
SFC,2024-06-22,66.44,64.7,1206,1015,742.66,1,0
SFC,2024-06-23,76.53,77.06,1040,1114,483.21,3,2
SFC,2024-06-24,75.3,87.37,1712,1544,495.57,1,0
SFC,2024-06-25,89.54,99.45,895,1074,502.87,2,1
SFC,2024-06-26,84.65,77.9,1165,1404,666.43,3,2
SFC,2024-06-27,84.99,90.16,1132,1226,578.02,3,2
SFC,2024-06-28,65.89,60.43,948,1095,378.91,2,0
SFC,2024-06-29,70.57,64.67,1113,583,392.47,3,1
SFC,2024-06-30,62.76,56.05,776,1378,733.48,3,1
SFC,2024-07-01,83.12,70.44,651,1229,744.4,5,3
SFC,2024-07-02,55.08,45.23,1007,737,502.48,4,3
SFC,2024-07-03,67.79,56.16,861,1031,760.8,5,3
SFC,2024-07-04,75.0,77.24,888,1392,622.69,5,3
SFC,2024-07-05,59.98,58.16,1004,1391,614.96,1,0
SFC,2024-07-06,88.65,74.37,791,559,613.76,2,1
SFC,2024-07-07,57.65,65.29,979,1192,463.49,3,1
SFC,2024-07-08,86.14,92.39,947,985,710.18,3,0
SFC,2024-07-09,85.23,95.28,786,1334,402.98,2,0
SFC,2024-07-10,94.06,102.58,1362,1173,571.67,1,0
SFC,2024-07-11,71.52,63.56,745,983,537.47,2,1
SFC,2024-07-12,71.55,61.62,511,1056,552.76,3,1
SFC,2024-07-13,67.21,69.4,279,1188,554.29,2,1
SFC,2024-07-14,95.65,97.58,709,1034,527.57,3,1
SFC,2024-07-15,46.99,46.58,700,1505,520.12,3,2
SFC,2024-07-16,47.03,40.43,1129,639,730.18,9,5
SFC,2024-07-17,79.3,76.26,1074,814,379.59,1,0
SFC,2024-07-18,82.38,88.41,1092,522,392.74,4,1
SFC,2024-07-19,84.51,95.66,1269,1239,679.02,2,0
SFC,2024-07-20,85.1,79.63,735,1521,730.3,1,0
SFC,2024-07-21,74.73,69.17,924,789,668.59,8,3
SFC,2024-07-22,67.14,55.24,1358,923,580.67,6,3
SFC,2024-07-23,88.21,94.41,719,888,506.16,1,0
SFC,2024-07-24,76.45,77.66,546,692,628.89,3,1
SFC,2024-07-25,91.15,102.29,1225,891,637.91,3,1
SFC,2024-07-26,71.23,85.4,1187,1286,645.72,4,2
SFC,2024-07-27,118.86,138.18,1379,1047,467.88,3,1
SFC,2024-07-28,48.29,45.7,1310,1321,488.83,5,1
SFC,2024-07-29,94.51,78.0,1007,941,454.73,2,1
SFC,2024-07-30,103.2,115.91,961,1170,850.48,2,0
SFC,2024-07-31,69.06,57.1,1232,907,511.97,3,1
SFC,2024-08-01,73.84,67.51,851,1030,620.8,7,5
SFC,2024-08-02,53.71,50.05,942,992,573.54,3,1
SFC,2024-08-03,92.02,75.16,615,1186,535.5,2,1
SFC,2024-08-04,78.61,70.76,902,665,526.7,5,3
SFC,2024-08-05,79.67,74.96,618,1196,593.29,2,0
SFC,2024-08-06,59.45,68.34,681,851,369.08,4,2
SFC,2024-08-07,80.33,89.22,675,826,534.69,1,0
SFC,2024-08-08,63.71,56.89,978,854,578.05,2,1
SFC,2024-08-09,73.26,80.38,793,991,440.92,5,2
SFC,2024-08-10,89.34,103.18,350,736,405.34,5,2
SFC,2024-08-11,99.6,94.75,368,1059,564.66,2,1
SFC,2024-08-12,70.89,71.95,676,875,431.93,0,0
SFC,2024-08-13,68.86,65.97,806,962,525.68,3,0
SFC,2024-08-14,93.5,76.78,1015,880,459.4,0,0
SFC,2024-08-15,89.85,94.47,827,1047,346.45,2,0
SFC,2024-08-16,70.73,81.13,905,1204,573.22,2,0
SFC,2024-08-17,87.8,72.13,1000,1151,491.33,1,0
SFC,2024-08-18,74.83,67.07,814,1000,603.83,4,2
SFC,2024-08-19,83.48,87.99,528,569,577.32,5,3
SFC,2024-08-20,86.63,101.09,804,613,341.38,2,0
SFC,2024-08-21,90.14,92.56,942,579,417.63,2,1
SFC,2024-08-22,110.41,91.68,804,1170,615.37,1,0
SFC,2024-08-23,71.87,77.16,534,668,597.6,4,2
SFC,2024-08-24,66.43,70.11,811,1132,480.26,5,3
SFC,2024-08-25,69.83,66.11,945,547,402.11,1,0
SFC,2024-08-26,67.31,58.18,592,897,574.0,2,1
SFC,2024-08-27,85.26,84.44,1137,664,471.53,2,0
SFC,2024-08-28,61.76,68.58,701,760,487.7,0,0
SFC,2024-08-29,52.72,47.66,875,1255,602.85,2,1
SFC,2024-08-30,106.38,117.2,600,836,447.33,9,7
SFC,2024-08-31,82.38,71.32,1003,830,533.53,1,0
SFC,2024-09-01,96.55,89.51,897,1237,536.67,6,3
SFC,2024-09-02,112.92,123.44,574,749,416.84,3,1
SFC,2024-09-03,96.17,80.98,720,1085,372.77,4,2
SFC,2024-09-04,101.15,90.8,935,743,597.22,1,0
SFC,2024-09-05,66.39,77.21,959,1032,530.29,3,2
SFC,2024-09-06,86.12,73.56,850,445,600.25,1,0
SFC,2024-09-07,77.05,63.45,857,1180,540.33,2,1
SFC,2024-09-08,80.2,81.73,663,922,704.87,5,3
SFC,2024-09-09,65.78,70.5,887,1137,414.09,3,1
SFC,2024-09-10,94.51,107.69,971,1137,579.61,4,1
SFC,2024-09-11,78.48,69.43,781,953,652.39,5,1
SFC,2024-09-12,89.08,89.41,713,965,458.96,4,3
SFC,2024-09-13,62.47,57.3,896,687,579.87,1,0
SFC,2024-09-14,54.01,43.77,614,1094,591.41,5,3
SFC,2024-09-15,81.38,88.3,1050,796,690.68,0,0
SFC,2024-09-16,88.46,78.67,768,809,712.49,3,1
SFC,2024-09-17,86.07,74.3,732,838,528.12,1,0
SFC,2024-09-18,46.41,42.98,761,999,497.97,4,2
SFC,2024-09-19,89.39,73.03,674,1036,517.29,3,1
SFC,2024-09-20,58.91,55.85,661,859,448.15,2,1
SFC,2024-09-21,80.14,88.73,892,406,540.9,0,0
SFC,2024-09-22,67.99,69.49,700,1071,593.4,3,1
SFC,2024-09-23,62.54,50.63,826,1079,565.14,3,1
SFC,2024-09-24,88.54,73.01,612,985,515.51,4,2
SFC,2024-09-25,59.6,58.58,1067,1262,558.97,6,2
SFC,2024-09-26,55.67,44.72,874,931,551.93,4,1
SFC,2024-09-27,67.06,57.49,750,594,487.15,1,0
SFC,2024-09-28,68.95,71.91,818,826,376.14,1,0
SFC,2024-09-29,79.25,66.92,1142,947,445.2,4,2
SFC,2024-09-30,97.81,95.56,950,1065,842.78,6,2
SFC,2024-10-01,75.43,80.11,447,469,566.07,3,2
SFC,2024-10-02,77.51,81.64,553,1184,616.48,2,0
SFC,2024-10-03,81.94,86.94,887,1000,531.16,3,1
SFC,2024-10-04,59.85,49.29,638,802,364.59,3,1
SFC,2024-10-05,105.2,120.02,550,639,705.99,2,1
SFC,2024-10-06,77.32,89.78,874,1106,564.67,1,0
SFC,2024-10-07,84.61,97.8,744,990,627.15,5,2
SFC,2024-10-08,61.04,49.43,996,1036,328.16,5,2
SFC,2024-10-09,92.42,76.04,849,780,393.56,3,1
SFC,2024-10-10,76.29,84.51,977,1016,604.06,1,0
SFC,2024-10-11,66.13,67.75,878,805,441.57,7,2
SFC,2024-10-12,81.32,82.92,478,765,367.49,2,1
SFC,2024-10-13,103.22,95.63,859,668,391.22,2,1
SFC,2024-10-14,94.01,84.1,836,1061,595.57,2,0
SFC,2024-10-15,89.59,75.78,684,761,586.23,2,1
SFC,2024-10-16,98.52,111.91,384,513,694.84,2,1
SFC,2024-10-17,91.11,98.49,889,945,456.83,3,1
SFC,2024-10-18,78.8,79.38,691,938,589.5,4,1
SFC,2024-10-19,64.28,60.6,1178,682,453.28,0,0
SFC,2024-10-20,64.86,70.84,1064,765,639.01,3,1
SFC,2024-10-21,98.83,93.22,1010,834,537.24,1,0
SFC,2024-10-22,80.59,94.6,827,1316,458.78,0,0
SFC,2024-10-23,74.71,80.74,684,713,386.9,2,0
SFC,2024-10-24,69.5,80.61,895,1197,509.73,6,1
SFC,2024-10-25,92.02,95.39,1253,625,437.56,2,1
SFC,2024-10-26,87.92,99.99,668,846,358.92,5,2
SFC,2024-10-27,89.32,72.17,510,1169,542.74,5,1
SFC,2024-10-28,92.49,88.36,897,850,547.34,3,1
SFC,2024-10-29,58.37,61.25,998,1208,471.95,2,1
SFC,2024-10-30,98.88,98.52,866,830,635.31,3,2
SFC,2024-10-31,105.3,114.03,635,932,329.98,2,1
SFC,2024-11-01,100.66,93.79,1849,1398,501.38,3,1
SFC,2024-11-02,89.12,101.25,847,678,802.97,4,3
SFC,2024-11-03,65.93,77.77,1307,1668,468.2,2,0
SFC,2024-11-04,85.4,74.13,714,1563,667.92,4,2
SFC,2024-11-05,76.18,85.24,930,1495,696.02,2,1
SFC,2024-11-06,54.11,45.46,1246,1041,482.02,8,5
SFC,2024-11-07,65.01,72.84,1249,1206,402.02,2,1
SFC,2024-11-08,92.04,107.03,698,1190,714.35,2,1
SFC,2024-11-09,70.82,58.21,945,1259,537.78,7,2
SFC,2024-11-10,72.58,83.14,1672,935,360.61,3,1
SFC,2024-11-11,79.84,92.34,1159,929,419.6,4,1
SFC,2024-11-12,94.61,102.76,957,989,804.38,3,1
SFC,2024-11-13,78.0,86.87,1331,853,735.79,2,0
SFC,2024-11-14,97.97,117.08,1051,1616,698.25,3,2
SFC,2024-11-15,93.38,108.05,855,1446,817.38,1,0
SFC,2024-11-16,57.96,50.48,1553,1238,673.8,3,2
SFC,2024-11-17,62.63,67.32,1542,1113,470.4,0,0
SFC,2024-11-18,71.23,64.86,1021,2094,730.91,3,1
SFC,2024-11-19,88.83,85.4,1388,1414,605.35,7,4
SFC,2024-11-20,89.29,85.37,925,1459,732.34,2,1
SFC,2024-11-21,78.25,81.19,1416,1657,488.18,3,1
SFC,2024-11-22,104.35,105.38,899,703,769.06,3,1
SFC,2024-11-23,41.13,45.45,1330,1411,681.56,3,1
SFC,2024-11-24,126.48,127.5,1451,846,554.58,0,0
SFC,2024-11-25,74.91,60.23,1155,960,658.93,6,3
SFC,2024-11-26,88.07,104.04,1341,1688,572.64,1,0
SFC,2024-11-27,60.67,61.61,1337,1443,409.88,4,1
SFC,2024-11-28,71.73,78.87,1167,1241,667.17,3,1
SFC,2024-11-29,71.37,63.22,1094,1280,420.98,2,0
SFC,2024-11-30,59.45,58.84,1083,1277,662.12,5,2
SFC,2024-12-01,71.38,57.5,1184,1572,801.42,1,0
SFC,2024-12-02,65.16,76.73,1012,1602,630.04,3,2
SFC,2024-12-03,92.8,89.92,1032,1090,341.85,3,2
SFC,2024-12-04,78.19,69.67,1258,645,430.72,4,3
SFC,2024-12-05,86.5,102.88,1323,1211,589.48,3,1
SFC,2024-12-06,94.18,89.5,1356,1365,643.16,2,0
SFC,2024-12-07,75.66,74.61,914,1998,381.83,4,1
SFC,2024-12-08,89.18,88.74,1104,1517,539.63,2,1
SFC,2024-12-09,92.46,81.64,1004,950,570.13,3,2
SFC,2024-12-10,69.65,83.29,1283,1291,649.9,7,4
SFC,2024-12-11,49.36,46.67,993,1420,502.27,5,2
SFC,2024-12-12,100.16,113.06,1062,1088,728.15,4,1
SFC,2024-12-13,87.77,91.88,1301,1340,696.17,2,0
SFC,2024-12-14,63.72,72.26,1234,1261,595.76,3,1
SFC,2024-12-15,74.04,70.22,727,1245,704.75,0,0
SFC,2024-12-16,75.86,66.82,1446,887,403.75,3,1
SFC,2024-12-17,60.54,70.49,1489,1457,546.83,4,2
SFC,2024-12-18,88.68,103.39,1413,1522,592.18,4,2
SFC,2024-12-19,94.88,109.58,1254,1472,739.78,0,0
SFC,2024-12-20,92.27,94.98,513,859,578.32,0,0
SFC,2024-12-21,50.3,48.1,1471,827,421.11,5,2
SFC,2024-12-22,76.74,81.39,754,865,618.2,3,1
SFC,2024-12-23,94.51,89.9,983,1384,621.46,4,2
SFC,2024-12-24,63.18,54.48,1383,1535,511.66,4,2
SFC,2024-12-25,85.55,78.76,825,801,726.41,1,0
SFC,2024-12-26,84.56,77.64,827,1100,654.38,1,0
SFC,2024-12-27,77.48,73.55,1248,1163,609.47,0,0
SFC,2024-12-28,77.34,91.78,1287,1589,417.41,4,1
SFC,2024-12-29,94.94,105.26,988,1394,653.22,4,2
SFC,2024-12-30,81.22,68.21,1353,1755,659.39,2,1
SFC,2024-12-31,107.6,94.87,539,1161,554.68,4,2
MFC,2022-01-01,106.4,96.72,1078,744,496.98,3,0
MFC,2022-01-02,101.26,100.09,564,703,520.74,1,0
MFC,2022-01-03,84.77,71.6,518,976,493.95,5,2
MFC,2022-01-04,80.67,71.17,736,835,435.14,4,1
MFC,2022-01-05,103.87,91.23,869,875,560.82,3,1
MFC,2022-01-06,88.36,71.58,672,557,399.28,4,2
MFC,2022-01-07,47.97,49.08,398,732,739.25,3,1
MFC,2022-01-08,65.26,67.14,554,578,674.65,0,0
MFC,2022-01-09,76.0,84.97,1020,1395,511.85,4,1
MFC,2022-01-10,95.97,89.82,500,855,519.6,2,0
MFC,2022-01-11,92.29,94.04,818,689,530.94,0,0
MFC,2022-01-12,73.4,72.19,815,927,612.74,1,0
MFC,2022-01-13,70.19,67.86,756,1134,556.48,4,2
MFC,2022-01-14,69.92,58.12,726,1026,513.31,0,0
MFC,2022-01-15,67.19,54.83,689,345,595.61,1,0
MFC,2022-01-16,105.27,85.91,839,468,449.84,5,1
MFC,2022-01-17,93.75,96.76,845,1085,606.13,1,0
MFC,2022-01-18,53.03,53.76,802,1143,432.4,3,2
MFC,2022-01-19,82.34,89.44,908,806,541.77,3,1
MFC,2022-01-20,67.55,56.82,659,822,511.72,5,3
MFC,2022-01-21,107.45,100.09,1041,1194,656.18,1,0
MFC,2022-01-22,65.19,75.76,790,921,613.18,4,2
MFC,2022-01-23,63.03,74.04,875,806,386.87,6,4
MFC,2022-01-24,116.94,134.34,952,975,509.24,7,4
MFC,2022-01-25,80.84,88.21,1078,774,659.42,2,0
MFC,2022-01-26,113.42,131.73,596,959,647.48,7,5
MFC,2022-01-27,88.23,82.68,883,1087,248.21,4,1
MFC,2022-01-28,93.12,78.64,810,796,532.3,3,1
MFC,2022-01-29,129.69,133.6,715,322,334.98,3,1
MFC,2022-01-30,72.31,61.49,718,616,625.73,2,0
MFC,2022-01-31,89.19,87.9,948,792,675.28,2,0
MFC,2022-02-01,91.82,84.53,635,922,505.56,5,3
MFC,2022-02-02,73.6,59.54,1055,1206,323.55,2,0
MFC,2022-02-03,103.11,119.11,1076,402,459.72,4,1
MFC,2022-02-04,104.73,113.31,299,591,578.67,1,0
MFC,2022-02-05,97.81,88.94,997,1016,455.52,0,0
MFC,2022-02-06,80.33,89.63,1153,1033,485.57,3,1
MFC,2022-02-07,58.97,70.41,694,419,558.85,2,1
MFC,2022-02-08,82.97,81.83,758,758,464.93,6,3
MFC,2022-02-09,81.43,91.09,856,567,568.88,5,3
MFC,2022-02-10,62.66,68.16,586,633,504.08,3,1
MFC,2022-02-11,76.78,62.35,553,962,734.1,2,0
MFC,2022-02-12,80.38,76.11,555,1171,617.93,2,1
MFC,2022-02-13,81.02,76.35,640,677,427.67,1,0
MFC,2022-02-14,85.91,95.46,827,954,573.29,7,3
MFC,2022-02-15,91.24,74.01,599,839,599.81,2,1
MFC,2022-02-16,65.99,53.33,926,1106,508.07,1,0
MFC,2022-02-17,80.57,81.62,769,443,682.68,2,0
MFC,2022-02-18,108.63,92.82,776,961,487.5,2,1
MFC,2022-02-19,95.99,102.59,756,372,473.47,2,1
MFC,2022-02-20,79.35,93.26,864,771,489.66,3,1
MFC,2022-02-21,74.26,70.19,1296,1104,582.78,5,3
MFC,2022-02-22,93.46,97.38,915,912,526.29,2,0
MFC,2022-02-23,68.6,62.96,1011,931,685.46,4,2
MFC,2022-02-24,81.69,91.5,733,853,558.61,1,0
MFC,2022-02-25,93.01,105.49,855,1016,585.15,5,3
MFC,2022-02-26,61.46,57.89,826,711,725.51,4,2
MFC,2022-02-27,88.22,93.14,511,733,461.44,3,2
MFC,2022-02-28,62.88,63.19,763,875,619.55,2,0
MFC,2022-03-01,56.05,62.09,1435,901,474.66,3,1
MFC,2022-03-02,83.59,90.41,760,877,484.29,2,0
MFC,2022-03-03,78.55,67.62,717,1357,418.1,4,1
MFC,2022-03-04,81.95,91.41,1178,852,466.17,3,2
MFC,2022-03-05,88.95,92.98,420,593,735.85,4,1
MFC,2022-03-06,78.67,83.51,841,1395,340.17,3,1
MFC,2022-03-07,68.58,58.58,617,897,331.12,7,5
MFC,2022-03-08,74.77,66.41,965,843,523.08,1,0
MFC,2022-03-09,90.72,75.09,937,645,605.52,5,2
MFC,2022-03-10,73.59,77.49,847,1156,463.8,5,2
MFC,2022-03-11,69.22,75.95,701,833,575.09,3,1
MFC,2022-03-12,67.42,75.5,705,1036,648.66,3,0
MFC,2022-03-13,67.8,80.85,410,929,466.9,6,3
MFC,2022-03-14,106.03,119.81,854,683,679.81,2,0
MFC,2022-03-15,53.19,54.35,590,740,617.27,3,2
MFC,2022-03-16,68.86,57.72,775,1299,592.38,1,0
MFC,2022-03-17,141.14,123.19,939,932,688.2,3,1
MFC,2022-03-18,90.63,74.47,655,1066,588.52,2,1
MFC,2022-03-19,76.11,72.06,642,1352,527.65,4,1
MFC,2022-03-20,77.09,70.73,990,1133,471.81,1,0
MFC,2022-03-21,59.09,56.96,1079,562,628.63,1,0
MFC,2022-03-22,45.85,37.58,627,940,341.68,1,0
MFC,2022-03-23,41.96,41.43,896,1015,669.41,4,3
MFC,2022-03-24,96.46,110.19,685,807,479.53,8,2
MFC,2022-03-25,99.96,111.93,1047,733,492.81,1,0
MFC,2022-03-26,69.88,59.15,945,946,554.13,4,2
MFC,2022-03-27,52.62,48.35,1059,1473,473.75,3,1
MFC,2022-03-28,90.17,94.03,953,883,628.12,1,0
MFC,2022-03-29,64.48,54.74,585,921,515.55,1,0
MFC,2022-03-30,101.55,93.86,889,951,415.06,2,0
MFC,2022-03-31,110.56,91.9,866,831,389.58,1,0
MFC,2022-04-01,77.14,72.48,896,648,686.24,2,1
MFC,2022-04-02,65.89,62.38,1030,956,421.06,4,1
MFC,2022-04-03,47.81,46.99,1055,716,445.53,2,0
MFC,2022-04-04,74.51,76.3,460,756,349.75,1,0
MFC,2022-04-05,63.31,52.5,619,1209,428.76,4,2
MFC,2022-04-06,63.63,61.2,947,949,576.01,7,3
MFC,2022-04-07,68.45,81.66,837,1276,523.43,2,1
MFC,2022-04-08,99.48,95.92,694,776,458.17,2,0
MFC,2022-04-09,90.35,82.54,731,1094,658.43,3,1
MFC,2022-04-10,69.74,56.85,825,1153,636.72,1,0
MFC,2022-04-11,70.38,63.06,711,813,589.37,4,2
MFC,2022-04-12,83.56,91.56,995,817,561.74,1,0
MFC,2022-04-13,60.69,52.89,979,1380,531.81,2,0
MFC,2022-04-14,70.88,76.43,765,1020,560.35,3,1
MFC,2022-04-15,84.55,69.18,828,869,603.35,5,3
MFC,2022-04-16,84.25,92.08,932,657,697.62,3,1
MFC,2022-04-17,79.05,68.35,580,705,360.4,5,1
MFC,2022-04-18,89.82,83.89,602,884,471.63,5,2
MFC,2022-04-19,86.39,99.51,567,696,689.51,3,2
MFC,2022-04-20,109.55,103.65,451,803,439.31,6,2
MFC,2022-04-21,88.63,79.34,614,946,745.29,4,2
MFC,2022-04-22,92.01,96.89,1095,1081,486.59,2,1
MFC,2022-04-23,81.67,81.41,682,1047,587.4,3,1
MFC,2022-04-24,55.71,65.02,733,779,543.4,3,1
MFC,2022-04-25,68.8,57.19,948,1034,574.1,5,3
MFC,2022-04-26,93.41,102.71,632,817,733.67,3,2
MFC,2022-04-27,71.78,57.93,532,799,719.68,6,2
MFC,2022-04-28,49.51,41.65,673,1134,599.73,0,0
MFC,2022-04-29,84.53,80.68,857,1176,599.9,3,1
MFC,2022-04-30,113.15,108.83,840,446,668.6,2,1
MFC,2022-05-01,75.93,86.77,786,314,373.23,3,1
MFC,2022-05-02,73.32,64.44,942,803,356.12,4,2
MFC,2022-05-03,86.68,82.46,970,974,421.51,0,0
MFC,2022-05-04,90.85,92.53,750,676,504.18,7,5
MFC,2022-05-05,57.4,60.15,1258,845,574.42,7,2
MFC,2022-05-06,77.76,63.78,643,759,521.51,7,2
MFC,2022-05-07,64.44,76.9,840,1010,562.36,5,1
MFC,2022-05-08,92.82,80.51,929,877,324.92,1,0
MFC,2022-05-09,99.78,95.91,510,796,642.45,0,0
MFC,2022-05-10,94.05,110.52,1158,1012,493.49,0,0
MFC,2022-05-11,87.06,71.62,695,917,502.86,4,2
MFC,2022-05-12,73.04,86.43,942,896,544.87,0,0
MFC,2022-05-13,64.25,62.76,740,942,549.22,6,2
MFC,2022-05-14,79.97,91.62,758,960,489.2,3,2
MFC,2022-05-15,69.13,81.31,887,1023,461.04,1,0
MFC,2022-05-16,49.42,51.97,851,719,464.74,3,2
MFC,2022-05-17,51.88,44.21,670,995,632.39,2,1
MFC,2022-05-18,51.69,49.38,1043,593,534.48,3,1
MFC,2022-05-19,75.14,76.18,753,631,556.51,1,0
MFC,2022-05-20,116.25,122.53,870,1119,392.03,2,0
MFC,2022-05-21,49.83,55.56,735,866,738.77,3,1
MFC,2022-05-22,88.43,101.93,641,1193,589.45,3,1
MFC,2022-05-23,75.48,87.68,641,976,537.48,5,1
MFC,2022-05-24,96.05,104.08,547,819,396.35,7,4
MFC,2022-05-25,92.64,95.68,502,1259,559.62,3,1
MFC,2022-05-26,69.44,70.23,798,902,623.46,5,1
MFC,2022-05-27,60.37,58.71,806,495,619.77,6,3
MFC,2022-05-28,93.03,84.25,989,768,529.23,0,0
MFC,2022-05-29,95.49,102.59,762,555,441.51,4,2
MFC,2022-05-30,84.35,75.48,1031,882,527.42,6,4
MFC,2022-05-31,100.67,95.52,1099,887,492.35,2,0
MFC,2022-06-01,102.0,117.19,1019,1225,760.14,5,1
MFC,2022-06-02,76.06,86.99,376,904,685.02,7,5
MFC,2022-06-03,91.84,97.44,652,827,549.83,2,1
MFC,2022-06-04,76.53,73.76,979,1134,522.85,3,1
MFC,2022-06-05,81.55,94.79,956,1447,569.81,4,1
MFC,2022-06-06,79.81,75.44,882,1079,597.57,3,2
MFC,2022-06-07,83.88,91.34,711,1258,494.94,3,1
MFC,2022-06-08,47.88,56.9,1098,718,527.62,4,2
MFC,2022-06-09,85.65,90.68,688,1168,427.33,2,1
MFC,2022-06-10,58.42,67.18,839,1610,695.31,1,0
MFC,2022-06-11,48.99,57.38,1205,1446,388.07,3,1
MFC,2022-06-12,74.87,71.07,1070,1077,371.65,3,1
MFC,2022-06-13,72.52,86.32,842,1528,497.54,1,0
MFC,2022-06-14,67.61,56.72,809,937,611.53,3,1
MFC,2022-06-15,101.37,118.97,854,1382,478.64,8,6
MFC,2022-06-16,96.53,95.21,1293,866,401.95,2,1
MFC,2022-06-17,89.88,88.3,1804,687,594.06,0,0
MFC,2022-06-18,49.33,42.78,1188,1420,611.17,2,0
MFC,2022-06-19,103.54,105.5,1371,836,597.94,2,0
MFC,2022-06-20,85.46,96.83,1171,850,460.28,3,2
MFC,2022-06-21,77.1,80.77,697,1175,637.13,7,3
MFC,2022-06-22,86.36,92.63,930,1140,490.98,6,4
MFC,2022-06-23,101.85,115.5,935,1095,618.37,6,3
MFC,2022-06-24,108.08,98.5,1002,779,607.27,5,3
MFC,2022-06-25,73.06,59.03,886,955,434.8,4,2
MFC,2022-06-26,87.26,94.81,1032,1062,669.21,4,2
MFC,2022-06-27,64.5,69.82,761,1348,670.06,2,0
MFC,2022-06-28,91.19,102.65,1223,826,556.43,2,0
MFC,2022-06-29,84.55,84.92,572,1440,653.97,4,2
MFC,2022-06-30,92.04,105.31,1028,978,694.87,2,1
MFC,2022-07-01,86.71,87.55,504,1149,508.51,3,1
MFC,2022-07-02,65.36,68.27,914,1117,342.69,5,3
MFC,2022-07-03,88.48,99.34,1502,918,678.4,1,0
MFC,2022-07-04,75.0,68.77,735,1115,620.74,6,4
MFC,2022-07-05,83.49,84.55,697,1015,532.66,1,0
MFC,2022-07-06,60.55,52.65,692,345,537.25,2,1
MFC,2022-07-07,64.0,74.65,1023,750,558.39,2,0
MFC,2022-07-08,78.26,67.86,1194,1183,411.15,4,2
MFC,2022-07-09,78.24,90.52,980,1034,528.23,1,0
MFC,2022-07-10,92.65,103.43,998,1100,707.15,1,0
MFC,2022-07-11,67.1,70.71,1151,753,405.4,4,2
MFC,2022-07-12,79.67,69.14,605,1145,756.75,0,0
MFC,2022-07-13,88.09,101.96,965,739,644.5,3,1
MFC,2022-07-14,75.55,69.99,1042,906,581.78,3,1
MFC,2022-07-15,94.0,102.49,1101,697,534.32,0,0
MFC,2022-07-16,93.63,101.15,991,1254,442.7,3,1
MFC,2022-07-17,78.45,85.9,421,1357,495.94,4,2
MFC,2022-07-18,106.34,118.71,1080,1079,434.25,3,1
MFC,2022-07-19,98.35,98.27,478,905,380.3,4,3
MFC,2022-07-20,73.37,61.75,887,1167,726.66,1,0
MFC,2022-07-21,44.57,45.3,1040,1210,422.15,4,2
MFC,2022-07-22,83.32,98.63,887,1689,510.25,5,3
MFC,2022-07-23,80.49,68.12,1275,1017,557.0,3,1
MFC,2022-07-24,97.85,81.79,1054,1159,508.85,1,0
MFC,2022-07-25,42.84,36.71,877,961,509.91,2,0
MFC,2022-07-26,69.22,81.06,1497,564,274.02,2,0
MFC,2022-07-27,68.18,64.83,916,837,469.56,1,0
MFC,2022-07-28,81.32,74.62,762,1193,439.14,2,0
MFC,2022-07-29,84.91,86.11,1129,969,746.94,4,1
MFC,2022-07-30,76.56,86.36,1075,1209,514.15,2,1
