sku_id,sku_name,category,sub_category,cost,price,supplier_id,weight,profit_per_unit,margin_pct
SKU09459,Product SKU09459,Toys,Puzzles,71.92,115.17,SUP051,48.94,43.25,0.6013626251390434
SKU09460,Product SKU09460,Automotive,Parts,186.68,363.44,SUP055,49.05,176.76,0.9468609385043925
SKU09461,Product SKU09461,Apparel,Women,198.26,329.65,SUP005,22.31,131.39,0.6627156259457277
SKU09462,Product SKU09462,Pet Supplies,Cat,191.89,382.09,SUP057,10.73,190.2,0.9911928709156288
SKU09463,Product SKU09463,Automotive,Accessories,138.5,203.24,SUP033,17.03,64.74000000000001,0.4674368231046932
SKU09464,Product SKU09464,Health & Beauty,Personal Care,47.06,71.46,SUP019,0.33,24.39999999999999,0.5184870378240541
SKU09465,Product SKU09465,Office Supplies,Writing,176.38,279.52,SUP054,4.41,103.13999999999999,0.5847601768908038
SKU09466,Product SKU09466,Home & Kitchen,Decor,19.22,36.96,SUP011,49.65,17.740000000000002,0.9229968782518212
SKU09467,Product SKU09467,Pet Supplies,Dog,30.71,40.83,SUP041,21.97,10.119999999999997,0.3295343536307391
SKU09468,Product SKU09468,Sports,Outdoor,113.54,179.7,SUP001,15.2,66.15999999999998,0.5827021314074333
SKU09469,Product SKU09469,Electronics,Audio,86.05,138.4,SUP060,45.78,52.35000000000001,0.6083672283556073
SKU09470,Product SKU09470,Home & Kitchen,Decor,10.31,15.52,SUP020,40.45,5.209999999999999,0.5053346265761396
SKU09471,Product SKU09471,Grocery,Snacks,167.12,224.78,SUP031,48.69,57.66,0.3450215414073719
SKU09472,Product SKU09472,Health & Beauty,Skincare,139.28,216.49,SUP009,22.86,77.21000000000001,0.554350947731189
SKU09473,Product SKU09473,Sports,Outdoor,60.83,84.86,SUP056,14.63,24.03,0.39503534440243304
SKU09474,Product SKU09474,Health & Beauty,Skincare,116.86,265.71,SUP020,18.24,148.84999999999997,1.2737463631696044
SKU09475,Product SKU09475,Electronics,Accessories,70.88,128.18,SUP047,32.26,57.30000000000001,0.808408577878104
SKU09476,Product SKU09476,Automotive,Accessories,150.82,245.06,SUP036,29.36,94.24000000000001,0.6248508155417054
SKU09477,Product SKU09477,Apparel,Men,79.09,168.57,SUP010,8.32,89.47999999999999,1.1313693260842077
SKU09478,Product SKU09478,Home & Kitchen,Cookware,52.87,92.73,SUP051,44.48,39.86000000000001,0.7539247210138076
SKU09479,Product SKU09479,Automotive,Accessories,115.52,283.6,SUP039,5.25,168.08000000000004,1.454986149584488
SKU09480,Product SKU09480,Toys,Educational,93.11,162.46,SUP023,30.05,69.35000000000001,0.7448179572548599
SKU09481,Product SKU09481,Health & Beauty,Personal Care,162.77,373.38,SUP051,33.54,210.60999999999999,1.293911654481784
SKU09482,Product SKU09482,Apparel,Men,129.02,314.0,SUP026,19.25,184.98,1.433731204464424
SKU09483,Product SKU09483,Health & Beauty,Supplements,166.89,400.19,SUP042,24.63,233.3,1.397926778117323
SKU09484,Product SKU09484,Home & Kitchen,Appliances,146.36,247.37,SUP007,8.03,101.00999999999999,0.6901475813063678
SKU09485,Product SKU09485,Pet Supplies,Cat,118.13,171.93,SUP050,22.93,53.80000000000001,0.4554304579700331
SKU09486,Product SKU09486,Sports,Team Sports,174.83,229.35,SUP036,1.62,54.51999999999998,0.31184579305611154
SKU09487,Product SKU09487,Home & Kitchen,Decor,122.08,199.04,SUP010,20.96,76.96,0.6304062909567496
SKU09488,Product SKU09488,Office Supplies,Paper,82.33,108.07,SUP001,0.28,25.739999999999995,0.31264423660876955
SKU09489,Product SKU09489,Automotive,Parts,179.89,266.8,SUP020,21.36,86.91000000000003,0.4831285785757965
SKU09490,Product SKU09490,Sports,Outdoor,194.44,442.31,SUP044,5.49,247.87,1.274789138037441
SKU09491,Product SKU09491,Pet Supplies,Cat,102.69,220.69,SUP033,34.95,118.0,1.1490894926477748
SKU09492,Product SKU09492,Grocery,Dry Goods,152.65,273.96,SUP047,8.88,121.30999999999997,0.7946937438584997
SKU09493,Product SKU09493,Home & Kitchen,Decor,94.04,192.05,SUP034,30.47,98.01,1.0422160782645682
SKU09494,Product SKU09494,Health & Beauty,Personal Care,15.96,20.5,SUP052,48.27,4.539999999999999,0.28446115288220547
SKU09495,Product SKU09495,Automotive,Parts,32.06,50.74,SUP026,38.4,18.68,0.5826575171553336
SKU09496,Product SKU09496,Automotive,Accessories,83.12,119.35,SUP056,23.41,36.22999999999999,0.435875842155919
SKU09497,Product SKU09497,Electronics,Accessories,114.65,205.06,SUP055,45.96,90.41,0.7885739206279981
SKU09498,Product SKU09498,Home & Kitchen,Appliances,58.37,120.23,SUP003,5.7,61.86000000000001,1.0597909885215009
SKU09499,Product SKU09499,Apparel,Men,79.67,172.35,SUP011,11.32,92.67999999999999,1.1632986067528555
SKU09500,Product SKU09500,Toys,Action Figures,118.77,166.21,SUP013,5.22,47.44000000000001,0.3994274648480257
SKU09501,Product SKU09501,Health & Beauty,Skincare,105.6,219.39,SUP052,5.76,113.78999999999999,1.0775568181818183
SKU09502,Product SKU09502,Apparel,Men,183.72,274.39,SUP056,6.09,90.66999999999999,0.4935227520139342
SKU09503,Product SKU09503,Electronics,Mobile,42.13,59.84,SUP046,4.62,17.71,0.42036553524804177
SKU09504,Product SKU09504,Automotive,Parts,159.97,295.02,SUP020,19.49,135.04999999999998,0.8442207913983871
SKU09505,Product SKU09505,Pet Supplies,Other Pets,190.22,320.01,SUP034,8.43,129.79,0.6823152139627799
SKU09506,Product SKU09506,Automotive,Parts,56.26,84.99,SUP053,24.99,28.729999999999997,0.5106647707074298
SKU09507,Product SKU09507,Sports,Outdoor,59.72,111.73,SUP010,33.5,52.010000000000005,0.870897521768252
SKU09508,Product SKU09508,Home & Kitchen,Decor,155.91,331.03,SUP047,10.36,175.11999999999998,1.1232121095503815
SKU09509,Product SKU09509,Grocery,Beverages,24.95,47.53,SUP004,10.03,22.580000000000002,0.9050100200400802
SKU09510,Product SKU09510,Electronics,Laptop,18.82,35.48,SUP011,16.41,16.659999999999997,0.8852284803400635
SKU09511,Product SKU09511,Electronics,Laptop,151.72,244.03,SUP007,48.94,92.31,0.6084234115475877
SKU09512,Product SKU09512,Pet Supplies,Cat,152.19,194.04,SUP036,25.49,41.849999999999994,0.27498521584861024
SKU09513,Product SKU09513,Pet Supplies,Other Pets,113.4,238.58,SUP039,24.94,125.18,1.1038800705467373
SKU09514,Product SKU09514,Electronics,Mobile,97.72,164.01,SUP006,13.65,66.28999999999999,0.6783667621776504
SKU09515,Product SKU09515,Health & Beauty,Skincare,189.35,305.4,SUP001,3.26,116.04999999999998,0.6128861895959862
SKU09516,Product SKU09516,Sports,Outdoor,35.12,81.28,SUP059,29.37,46.160000000000004,1.314350797266515
SKU09517,Product SKU09517,Office Supplies,Paper,156.2,351.67,SUP016,41.18,195.47000000000003,1.2514084507042256
SKU09518,Product SKU09518,Home & Kitchen,Decor,111.02,158.79,SUP032,7.5,47.769999999999996,0.43028283192217615
SKU09519,Product SKU09519,Home & Kitchen,Decor,115.65,193.88,SUP053,27.95,78.22999999999999,0.6764375270211845
SKU09520,Product SKU09520,Office Supplies,Storage,100.7,199.67,SUP036,1.7,98.96999999999998,0.9828202581926513
SKU09521,Product SKU09521,Automotive,Parts,8.5,18.17,SUP050,9.74,9.670000000000002,1.1376470588235297
SKU09522,Product SKU09522,Home & Kitchen,Decor,131.14,250.55,SUP049,49.09,119.41000000000003,0.9105536068323932
SKU09523,Product SKU09523,Automotive,Parts,167.41,290.8,SUP049,30.86,123.39000000000001,0.7370527447583778
SKU09524,Product SKU09524,Toys,Puzzles,25.22,42.93,SUP046,36.72,17.71,0.7022204599524188
SKU09525,Product SKU09525,Pet Supplies,Dog,125.29,229.26,SUP047,8.91,103.96999999999998,0.8298347833027375
SKU09526,Product SKU09526,Grocery,Beverages,161.02,250.4,SUP007,41.04,89.38,0.555086324680164
SKU09527,Product SKU09527,Pet Supplies,Other Pets,123.1,207.37,SUP019,2.13,84.27000000000001,0.6845653939886273
SKU09528,Product SKU09528,Office Supplies,Storage,48.02,113.13,SUP022,40.92,65.10999999999999,1.3558933777592665
SKU09529,Product SKU09529,Toys,Educational,115.82,209.2,SUP041,32.39,93.38,0.8062510792609221
SKU09530,Product SKU09530,Home & Kitchen,Appliances,94.32,192.19,SUP014,15.44,97.87,1.0376378286683632
SKU09531,Product SKU09531,Office Supplies,Writing,168.02,354.94,SUP015,16.57,186.92,1.112486608737055
SKU09532,Product SKU09532,Toys,Puzzles,166.47,305.23,SUP011,8.81,138.76000000000002,0.8335435814260829
SKU09533,Product SKU09533,Home & Kitchen,Appliances,17.39,36.68,SUP031,43.27,19.29,1.1092581943645772
SKU09534,Product SKU09534,Apparel,Kids,161.87,332.21,SUP034,7.15,170.33999999999997,1.0523259405695926
SKU09535,Product SKU09535,Office Supplies,Storage,20.62,33.99,SUP048,42.76,13.370000000000001,0.6483996120271581
SKU09536,Product SKU09536,Electronics,Audio,192.42,291.28,SUP009,38.13,98.85999999999999,0.5137719571770086
SKU09537,Product SKU09537,Office Supplies,Storage,115.63,143.54,SUP049,27.19,27.909999999999997,0.2413733460174695
SKU09538,Product SKU09538,Electronics,Laptop,161.58,251.9,SUP030,44.88,90.32,0.5589800717910631
SKU09539,Product SKU09539,Home & Kitchen,Cookware,48.78,63.39,SUP007,8.08,14.61,0.2995079950799508
SKU09540,Product SKU09540,Automotive,Parts,167.73,292.27,SUP036,39.87,124.53999999999999,0.7425028319322721
SKU09541,Product SKU09541,Grocery,Dry Goods,107.18,195.57,SUP050,40.36,88.38999999999999,0.8246874416868817
SKU09542,Product SKU09542,Pet Supplies,Cat,85.85,192.53,SUP054,5.12,106.68,1.2426324985439723
SKU09543,Product SKU09543,Apparel,Men,127.99,270.49,SUP058,44.96,142.5,1.1133682318931166
SKU09544,Product SKU09544,Sports,Team Sports,46.42,92.17,SUP039,21.72,45.75,0.9855665661352865
SKU09545,Product SKU09545,Pet Supplies,Other Pets,77.79,104.14,SUP025,6.8,26.349999999999994,0.33873248489523067
SKU09546,Product SKU09546,Health & Beauty,Supplements,167.72,364.74,SUP032,19.18,197.02,1.174695921774386
SKU09547,Product SKU09547,Home & Kitchen,Decor,166.04,216.68,SUP013,31.28,50.640000000000015,0.30498675018067944
SKU09548,Product SKU09548,Office Supplies,Writing,173.9,398.32,SUP054,18.7,224.42,1.2905117883841286
SKU09549,Product SKU09549,Sports,Fitness,149.56,262.58,SUP029,42.02,113.01999999999998,0.7556833377908531
SKU09550,Product SKU09550,Automotive,Parts,107.09,234.99,SUP058,4.02,127.9,1.1943225324493416
SKU09551,Product SKU09551,Electronics,Laptop,118.83,227.6,SUP052,30.54,108.77,0.9153412437936548
SKU09552,Product SKU09552,Health & Beauty,Personal Care,139.74,334.47,SUP001,39.31,194.73000000000002,1.3935165306998711
SKU09553,Product SKU09553,Grocery,Beverages,45.49,103.43,SUP051,6.19,57.940000000000005,1.2736865245108815
SKU09554,Product SKU09554,Toys,Action Figures,125.2,293.92,SUP056,5.15,168.72000000000003,1.347603833865815
SKU09555,Product SKU09555,Grocery,Dry Goods,170.24,381.03,SUP001,25.24,210.78999999999996,1.238193139097744
SKU09556,Product SKU09556,Apparel,Kids,63.16,109.08,SUP017,48.44,45.92,0.7270424319189361
SKU09557,Product SKU09557,Health & Beauty,Skincare,41.94,81.93,SUP052,4.25,39.99000000000001,0.9535050071530761
SKU09558,Product SKU09558,Apparel,Men,45.14,98.96,SUP057,15.2,53.81999999999999,1.1922906513070446
SKU09559,Product SKU09559,Automotive,Parts,197.18,364.99,SUP011,25.88,167.81,0.8510498022111775
SKU09560,Product SKU09560,Home & Kitchen,Cookware,9.19,22.46,SUP038,8.79,13.270000000000001,1.4439608269858544
SKU09561,Product SKU09561,Electronics,Audio,108.59,186.16,SUP039,20.84,77.57,0.7143383368634312
SKU09562,Product SKU09562,Automotive,Accessories,129.37,266.59,SUP055,7.8,137.21999999999997,1.0606786735719251
SKU09563,Product SKU09563,Office Supplies,Writing,100.92,224.81,SUP026,22.22,123.89,1.22760602457392
SKU09564,Product SKU09564,Office Supplies,Paper,34.83,55.98,SUP025,10.7,21.15,0.6072351421188631
SKU09565,Product SKU09565,Office Supplies,Storage,26.91,45.5,SUP044,27.09,18.59,0.6908212560386473
SKU09566,Product SKU09566,Toys,Educational,16.4,32.55,SUP028,49.65,16.15,0.9847560975609756
SKU09567,Product SKU09567,Pet Supplies,Other Pets,192.9,439.41,SUP008,13.39,246.51000000000002,1.2779160186625196
SKU09568,Product SKU09568,Sports,Team Sports,6.44,14.71,SUP055,2.88,8.27,1.2841614906832297
SKU09569,Product SKU09569,Toys,Puzzles,42.71,81.48,SUP048,9.0,38.77,0.907749941465699
SKU09570,Product SKU09570,Apparel,Men,167.09,369.32,SUP021,37.81,202.23,1.210305823209049
SKU09571,Product SKU09571,Electronics,Mobile,163.59,243.03,SUP054,36.47,79.44,0.485604254538786
SKU09572,Product SKU09572,Automotive,Accessories,72.35,149.54,SUP053,6.19,77.19,1.0668970283344852
SKU09573,Product SKU09573,Apparel,Women,141.71,349.14,SUP005,2.28,207.42999999999998,1.4637640251217272
SKU09574,Product SKU09574,Electronics,Audio,20.58,28.0,SUP060,21.59,7.420000000000002,0.36054421768707495
SKU09575,Product SKU09575,Electronics,Laptop,59.57,133.97,SUP013,23.74,74.4,1.2489508141682055
SKU09576,Product SKU09576,Toys,Educational,97.94,208.82,SUP053,18.16,110.88,1.1321217071676537
SKU09577,Product SKU09577,Grocery,Beverages,71.94,157.12,SUP058,39.02,85.18,1.184042257436753
SKU09578,Product SKU09578,Apparel,Women,4.85,6.73,SUP055,10.73,1.8800000000000008,0.3876288659793816
SKU09579,Product SKU09579,Sports,Team Sports,71.62,113.08,SUP048,33.46,41.459999999999994,0.5788885786093269
SKU09580,Product SKU09580,Home & Kitchen,Decor,165.97,240.61,SUP035,28.19,74.64000000000001,0.44971982888473827
SKU09581,Product SKU09581,Sports,Team Sports,74.83,139.0,SUP009,31.08,64.17,0.8575437658693038
SKU09582,Product SKU09582,Health & Beauty,Personal Care,178.93,259.45,SUP055,4.44,80.51999999999998,0.45000838316660136
SKU09583,Product SKU09583,Health & Beauty,Personal Care,126.19,216.08,SUP005,8.23,89.89000000000001,0.7123385371265554
SKU09584,Product SKU09584,Sports,Fitness,25.18,48.51,SUP001,15.09,23.33,0.926528991262907
SKU09585,Product SKU09585,Health & Beauty,Skincare,199.49,344.65,SUP048,10.69,145.15999999999997,0.7276555215800289
SKU09586,Product SKU09586,Automotive,Parts,126.51,191.98,SUP053,24.75,65.46999999999998,0.5175084973519879
SKU09587,Product SKU09587,Electronics,Accessories,97.55,174.58,SUP055,39.82,77.03000000000002,0.7896463352127117
SKU09588,Product SKU09588,Sports,Fitness,44.89,106.64,SUP010,39.59,61.75,1.3755847627533972
SKU09589,Product SKU09589,Home & Kitchen,Cookware,67.96,97.51,SUP059,14.05,29.55000000000001,0.43481459682166
SKU09590,Product SKU09590,Home & Kitchen,Cookware,67.86,130.56,SUP031,2.41,62.7,0.9239610963748895
SKU09591,Product SKU09591,Toys,Puzzles,183.04,243.13,SUP036,14.04,60.09,0.32828889860139865
SKU09592,Product SKU09592,Automotive,Accessories,23.64,36.26,SUP026,41.9,12.619999999999997,0.5338409475465312
SKU09593,Product SKU09593,Sports,Fitness,123.8,185.15,SUP043,43.6,61.35000000000001,0.4955573505654282
SKU09594,Product SKU09594,Pet Supplies,Cat,160.54,349.94,SUP015,42.4,189.4,1.1797682820480877
SKU09595,Product SKU09595,Health & Beauty,Personal Care,124.69,230.91,SUP006,18.76,106.22,0.8518726441575106
SKU09596,Product SKU09596,Home & Kitchen,Appliances,46.31,89.13,SUP021,44.49,42.81999999999999,0.9246383070611097
SKU09597,Product SKU09597,Electronics,Mobile,119.61,286.52,SUP057,17.91,166.90999999999997,1.3954518852938715
SKU09598,Product SKU09598,Health & Beauty,Supplements,139.64,285.32,SUP027,33.55,145.68,1.04325408192495
SKU09599,Product SKU09599,Health & Beauty,Skincare,129.72,193.04,SUP032,7.27,63.31999999999999,0.4881282762873882
SKU09600,Product SKU09600,Grocery,Snacks,195.77,246.45,SUP051,23.44,50.67999999999998,0.2588752107064411
SKU09601,Product SKU09601,Automotive,Parts,86.17,143.73,SUP021,39.12,57.55999999999999,0.6679818962515955
SKU09602,Product SKU09602,Office Supplies,Paper,149.58,355.52,SUP036,19.83,205.93999999999997,1.3767883406872574
SKU09603,Product SKU09603,Toys,Action Figures,113.71,268.36,SUP048,49.69,154.65000000000003,1.3600386949256886
SKU09604,Product SKU09604,Home & Kitchen,Appliances,193.92,413.67,SUP035,7.25,219.75000000000003,1.1331992574257428
SKU09605,Product SKU09605,Home & Kitchen,Cookware,6.59,14.98,SUP059,42.06,8.39,1.2731411229135055
SKU09606,Product SKU09606,Office Supplies,Writing,149.78,234.24,SUP052,32.03,84.46000000000001,0.5638937107758045
SKU09607,Product SKU09607,Home & Kitchen,Appliances,64.62,115.4,SUP015,19.18,50.78,0.7858248220365212
SKU09608,Product SKU09608,Pet Supplies,Cat,182.9,275.16,SUP049,28.92,92.26000000000002,0.5044286495352652
SKU09609,Product SKU09609,Pet Supplies,Cat,73.47,151.49,SUP033,28.27,78.02000000000001,1.0619300394718934
SKU09610,Product SKU09610,Home & Kitchen,Cookware,184.95,246.37,SUP024,11.11,61.420000000000016,0.3320897539875643
SKU09611,Product SKU09611,Health & Beauty,Skincare,153.74,258.19,SUP025,8.37,104.44999999999999,0.6793937817093794
SKU09612,Product SKU09612,Electronics,Audio,101.66,208.18,SUP011,2.34,106.52000000000001,1.047806413535314
SKU09613,Product SKU09613,Sports,Team Sports,59.74,134.55,SUP025,26.06,74.81,1.25225979243388
SKU09614,Product SKU09614,Electronics,Laptop,9.01,14.11,SUP019,31.99,5.1,0.5660377358490566
SKU09615,Product SKU09615,Health & Beauty,Supplements,41.47,94.37,SUP049,33.86,52.900000000000006,1.2756209307933448
SKU09616,Product SKU09616,Toys,Action Figures,95.33,227.87,SUP028,19.65,132.54000000000002,1.3903283331585023
SKU09617,Product SKU09617,Office Supplies,Writing,48.54,99.98,SUP010,28.71,51.440000000000005,1.0597445405850845
SKU09618,Product SKU09618,Electronics,Accessories,68.38,112.61,SUP005,19.97,44.230000000000004,0.6468265574729454
SKU09619,Product SKU09619,Office Supplies,Paper,59.65,126.66,SUP002,32.6,67.00999999999999,1.1233864207879294
SKU09620,Product SKU09620,Office Supplies,Paper,89.27,153.3,SUP004,18.32,64.03000000000002,0.7172622381539153
SKU09621,Product SKU09621,Grocery,Beverages,58.13,76.23,SUP008,13.48,18.1,0.31137106485463617
SKU09622,Product SKU09622,Toys,Action Figures,65.6,125.43,SUP052,38.71,59.83000000000001,0.9120426829268296
SKU09623,Product SKU09623,Health & Beauty,Personal Care,80.35,195.1,SUP031,41.38,114.75,1.4281269446172995
SKU09624,Product SKU09624,Grocery,Snacks,196.99,460.77,SUP049,30.87,263.78,1.339052743794101
SKU09625,Product SKU09625,Sports,Outdoor,120.5,164.89,SUP043,36.15,44.389999999999986,0.3683817427385891
SKU09626,Product SKU09626,Electronics,Laptop,120.84,224.64,SUP007,34.7,103.79999999999998,0.8589870903674278
SKU09627,Product SKU09627,Office Supplies,Writing,89.92,169.14,SUP020,19.98,79.21999999999998,0.8810053380782916
SKU09628,Product SKU09628,Sports,Team Sports,144.04,337.0,SUP002,42.06,192.96,1.3396278811441267
SKU09629,Product SKU09629,Apparel,Women,157.63,191.98,SUP019,45.6,34.349999999999994,0.21791537143944678
SKU09630,Product SKU09630,Home & Kitchen,Cookware,56.43,132.86,SUP033,9.93,76.43,1.354421407052986
SKU09631,Product SKU09631,Toys,Puzzles,89.05,193.61,SUP030,32.05,104.56000000000002,1.1741718135878723
SKU09632,Product SKU09632,Apparel,Women,84.35,175.63,SUP004,27.49,91.28,1.0821576763485479
SKU09633,Product SKU09633,Apparel,Kids,56.6,115.48,SUP012,10.29,58.88,1.0402826855123675
SKU09634,Product SKU09634,Toys,Action Figures,139.41,167.86,SUP050,27.48,28.450000000000017,0.20407431317696018
SKU09635,Product SKU09635,Automotive,Accessories,81.41,129.77,SUP010,25.83,48.360000000000014,0.5940302174180078
SKU09636,Product SKU09636,Office Supplies,Paper,129.77,318.57,SUP036,41.67,188.79999999999998,1.4548817138013406
SKU09637,Product SKU09637,Grocery,Beverages,144.0,262.46,SUP003,19.67,118.45999999999998,0.8226388888888887
SKU09638,Product SKU09638,Office Supplies,Writing,8.44,14.07,SUP028,42.43,5.630000000000001,0.6670616113744077
SKU09639,Product SKU09639,Health & Beauty,Skincare,78.04,140.48,SUP001,13.66,62.43999999999998,0.8001025115325472
SKU09640,Product SKU09640,Office Supplies,Storage,56.28,72.06,SUP058,30.73,15.780000000000001,0.28038379530916846
SKU09641,Product SKU09641,Automotive,Parts,90.72,180.33,SUP010,27.39,89.61000000000001,0.9877645502645505
SKU09642,Product SKU09642,Office Supplies,Paper,160.17,348.58,SUP056,38.6,188.41,1.1763126677904727
SKU09643,Product SKU09643,Sports,Outdoor,100.85,167.42,SUP014,46.68,66.57,0.6600892414476945
SKU09644,Product SKU09644,Grocery,Beverages,12.75,17.83,SUP031,21.04,5.079999999999998,0.39843137254901945
SKU09645,Product SKU09645,Automotive,Parts,123.56,149.59,SUP023,35.99,26.03,0.21066688248624152
SKU09646,Product SKU09646,Pet Supplies,Dog,112.63,206.13,SUP014,21.23,93.5,0.8301518245582883
SKU09647,Product SKU09647,Grocery,Beverages,104.86,147.89,SUP047,5.52,43.02999999999999,0.4103566660308982
SKU09648,Product SKU09648,Grocery,Beverages,59.35,125.96,SUP039,29.46,66.60999999999999,1.122325189553496
SKU09649,Product SKU09649,Electronics,Audio,97.06,188.59,SUP058,28.01,91.53,0.9430249330311148
SKU09650,Product SKU09650,Electronics,Accessories,62.79,83.3,SUP034,44.85,20.509999999999998,0.326644370122631
SKU09651,Product SKU09651,Grocery,Beverages,120.78,254.49,SUP038,23.25,133.71,1.1070541480377547
SKU09652,Product SKU09652,Sports,Fitness,151.78,297.47,SUP004,2.78,145.69000000000003,0.9598761365133748
SKU09653,Product SKU09653,Toys,Action Figures,178.24,284.68,SUP050,6.98,106.44,0.5971723518850987
SKU09654,Product SKU09654,Sports,Outdoor,19.43,41.51,SUP001,35.23,22.08,1.1363870303654142
SKU09655,Product SKU09655,Toys,Educational,140.63,336.17,SUP044,17.51,195.54000000000002,1.3904572281874423
SKU09656,Product SKU09656,Grocery,Snacks,113.1,226.8,SUP050,48.98,113.70000000000002,1.0053050397877985
SKU09657,Product SKU09657,Apparel,Women,63.84,155.98,SUP013,7.52,92.13999999999999,1.4432957393483707
SKU09658,Product SKU09658,Pet Supplies,Cat,153.27,310.03,SUP048,40.86,156.75999999999996,1.0227702746786713
SKU09659,Product SKU09659,Home & Kitchen,Cookware,7.68,10.0,SUP039,3.58,2.3200000000000003,0.30208333333333337
SKU09660,Product SKU09660,Office Supplies,Writing,119.41,236.89,SUP017,45.31,117.47999999999999,0.9838371995645255
SKU09661,Product SKU09661,Electronics,Accessories,94.59,121.88,SUP013,10.56,27.289999999999992,0.2885082989745215
SKU09662,Product SKU09662,Toys,Action Figures,3.6,7.96,SUP029,40.8,4.359999999999999,1.211111111111111
SKU09663,Product SKU09663,Electronics,Audio,199.59,346.46,SUP033,1.06,146.86999999999998,0.7358585099453879
SKU09664,Product SKU09664,Pet Supplies,Cat,48.48,95.22,SUP032,48.1,46.74,0.9641089108910892
SKU09665,Product SKU09665,Toys,Action Figures,22.51,30.57,SUP017,35.12,8.059999999999999,0.35806308307418916
SKU09666,Product SKU09666,Apparel,Women,134.11,204.61,SUP055,40.68,70.5,0.5256878681679218
SKU09667,Product SKU09667,Home & Kitchen,Decor,27.5,66.1,SUP046,10.13,38.599999999999994,1.4036363636363633
SKU09668,Product SKU09668,Electronics,Laptop,18.11,29.73,SUP054,9.47,11.620000000000001,0.6416344561016014
SKU09669,Product SKU09669,Grocery,Beverages,106.33,222.54,SUP010,24.6,116.21,1.0929182733001035
SKU09670,Product SKU09670,Apparel,Women,132.8,222.36,SUP014,1.49,89.56,0.6743975903614458
SKU09671,Product SKU09671,Automotive,Parts,194.86,441.4,SUP030,3.76,246.53999999999996,1.265216052550549
SKU09672,Product SKU09672,Sports,Fitness,90.94,184.2,SUP004,9.61,93.25999999999999,1.0255113261491093
SKU09673,Product SKU09673,Apparel,Men,116.44,220.51,SUP042,10.49,104.07,0.8937650291995878
SKU09674,Product SKU09674,Apparel,Women,29.96,65.51,SUP007,16.2,35.550000000000004,1.1865821094793059
SKU09675,Product SKU09675,Home & Kitchen,Appliances,50.32,108.65,SUP054,36.83,58.330000000000005,1.159181240063593
SKU09676,Product SKU09676,Office Supplies,Writing,56.73,132.43,SUP042,34.44,75.70000000000002,1.3343909747928788
SKU09677,Product SKU09677,Office Supplies,Writing,70.46,123.71,SUP039,36.36,53.25,0.7557479420948057
SKU09678,Product SKU09678,Home & Kitchen,Cookware,43.89,79.41,SUP007,32.71,35.519999999999996,0.809295967190704
SKU09679,Product SKU09679,Automotive,Parts,108.82,216.64,SUP004,27.36,107.82,0.9908105127733873
SKU09680,Product SKU09680,Health & Beauty,Skincare,41.45,71.84,SUP040,26.65,30.39,0.7331724969843184
SKU09681,Product SKU09681,Grocery,Beverages,156.45,320.73,SUP008,21.39,164.28000000000003,1.0500479386385428
SKU09682,Product SKU09682,Health & Beauty,Supplements,194.93,261.23,SUP054,10.42,66.30000000000001,0.34012209511106556
SKU09683,Product SKU09683,Grocery,Beverages,69.58,104.17,SUP037,31.31,34.59,0.4971256108077034
SKU09684,Product SKU09684,Grocery,Dry Goods,9.83,14.06,SUP003,14.74,4.23,0.4303153611393693
SKU09685,Product SKU09685,Toys,Educational,137.3,321.09,SUP007,39.94,183.78999999999996,1.3386016023306624
SKU09686,Product SKU09686,Automotive,Parts,38.05,73.63,SUP014,1.6,35.58,0.9350854139290408
SKU09687,Product SKU09687,Pet Supplies,Dog,63.49,142.71,SUP012,22.89,79.22,1.2477555520554418
SKU09688,Product SKU09688,Electronics,Laptop,31.69,56.1,SUP048,9.98,24.41,0.7702745345534868
SKU09689,Product SKU09689,Automotive,Parts,79.85,146.46,SUP007,17.54,66.61000000000001,0.834189104571071
SKU09690,Product SKU09690,Health & Beauty,Skincare,187.52,362.16,SUP044,42.16,174.64000000000001,0.9313139931740615
SKU09691,Product SKU09691,Automotive,Accessories,152.62,314.32,SUP032,24.89,161.7,1.0594941685231292
SKU09692,Product SKU09692,Home & Kitchen,Appliances,2.43,4.85,SUP028,17.86,2.4199999999999995,0.9958847736625511
SKU09693,Product SKU09693,Grocery,Dry Goods,25.32,45.02,SUP056,36.8,19.700000000000003,0.7780410742496051
SKU09694,Product SKU09694,Home & Kitchen,Cookware,192.41,324.47,SUP030,27.18,132.06000000000003,0.6863468634686348
SKU09695,Product SKU09695,Electronics,Laptop,170.55,278.71,SUP052,7.2,108.15999999999997,0.6341835238932862
SKU09696,Product SKU09696,Home & Kitchen,Cookware,57.81,136.94,SUP060,8.05,79.13,1.3687943262411346
SKU09697,Product SKU09697,Sports,Outdoor,67.19,121.21,SUP057,42.37,54.019999999999996,0.8039886887929751
SKU09698,Product SKU09698,Electronics,Accessories,187.67,329.09,SUP044,46.6,141.42,0.7535567751904939
SKU09699,Product SKU09699,Electronics,Mobile,33.97,47.69,SUP019,47.47,13.719999999999999,0.40388578157197524
SKU09700,Product SKU09700,Pet Supplies,Dog,102.92,148.38,SUP014,24.45,45.459999999999994,0.44170229304314024
SKU09701,Product SKU09701,Apparel,Women,157.08,357.36,SUP054,43.21,200.28,1.2750190985485101
SKU09702,Product SKU09702,Office Supplies,Paper,114.78,267.1,SUP017,25.55,152.32000000000002,1.3270604634953826
