warehouse_id,work_date,picks_per_hour,lines_per_hour,receiving_volume,outbound_volume,labor_hours,errors,rework,units_per_labor_hour,error_rate
SFC,2023,74.39,85.02,1227,941,300.89,3,1,3.12738874671807,0.003188097768331562
SFC,2023,76.91,73.21,892,1148,589.84,5,2,1.946290519462905,0.004355400696864111
SFC,2023,93.42,86.13,1046,962,732.45,6,1,1.313400232097754,0.006237006237006237
SFC,2023,67.21,54.49,630,1150,502.93,5,2,2.2866005209472493,0.004347826086956522
SFC,2023,86.17,88.91,1278,1238,535.07,6,3,2.3137159623974433,0.004846526655896607
SFC,2023,70.42,68.21,1156,975,684.43,3,1,1.4245430504215186,0.003076923076923077
SFC,2023,70.07,79.01,822,817,516.54,3,2,1.5816780888217759,0.0036719706242350062
SFC,2023,85.54,100.34,1089,1053,703.36,4,3,1.497099636032757,0.003798670465337132
SFC,2023,80.25,94.07,1249,1010,471.34,1,0,2.1428268341324737,0.0009900990099009901
SFC,2023,63.99,56.22,980,1290,769.92,3,1,1.675498753117207,0.002325581395348837
SFC,2023,88.22,85.92,844,1366,549.18,1,0,2.487344768564041,0.0007320644216691069
SFC,2023,93.71,80.2,964,828,621.8,3,1,1.331617883563847,0.0036231884057971015
SFC,2023,103.52,114.43,1118,1060,596.11,7,4,1.7781952995252555,0.006603773584905661
SFC,2023,74.69,74.95,907,1257,718.8,4,1,1.7487479131886479,0.0031821797931583136
SFC,2023,96.37,89.45,1200,965,514.18,2,1,1.8767746703489052,0.002072538860103627
SFC,2023,36.94,29.73,457,888,772.98,2,1,1.1488007451680509,0.0022522522522522522
SFC,2023,82.04,70.52,733,693,400.33,2,0,1.7310718657107886,0.002886002886002886
SFC,2023,73.22,66.25,783,1028,519.81,4,1,1.9776456782285838,0.0038910505836575876
SFC,2023,103.78,112.4,849,797,448.06,3,0,1.7787796277284291,0.0037641154328732747
SFC,2023,68.09,67.64,714,815,342.74,3,1,2.377895781058528,0.0036809815950920245
SFC,2023,72.86,71.17,1049,808,513.53,4,2,1.5734231690456255,0.0049504950495049506
SFC,2023,88.56,89.98,1096,983,561.92,6,4,1.749359339407745,0.006103763987792472
SFC,2023,61.48,53.03,936,591,550.14,4,2,1.0742720034900208,0.00676818950930626
SFC,2023,83.54,81.09,586,1185,557.92,4,1,2.1239604244336108,0.0033755274261603376
SFC,2023,63.73,58.92,587,827,481.9,4,2,1.716123677111434,0.0048367593712212815
SFC,2023,82.27,70.7,638,201,321.48,3,1,0.6252332960059723,0.014925373134328358
SFC,2023,70.89,83.97,760,1204,578.51,5,2,2.081208622150006,0.004152823920265781
SFC,2023,82.98,73.74,519,1128,479.11,3,0,2.3543653858195404,0.0026595744680851063
SFC,2023,65.98,73.22,679,990,695.45,3,1,1.4235387159393198,0.0030303030303030303
SFC,2023,118.5,141.25,681,702,532.7,2,1,1.3178149051999248,0.002849002849002849
SFC,2023,67.94,71.75,794,691,482.76,5,3,1.4313530532769907,0.00723589001447178
SFC,2023,84.63,94.97,905,1069,285.73,2,0,3.7412942288174147,0.0018709073900841909
SFC,2023,87.34,78.7,713,745,471.94,2,1,1.5785904987922195,0.0026845637583892616
SFC,2023,66.34,54.18,762,694,418.67,1,0,1.657630114409917,0.001440922190201729
SFC,2023,82.6,87.45,634,1235,673.3,6,4,1.8342492202584288,0.004858299595141701
SFC,2023,65.55,77.21,871,749,554.76,2,1,1.3501333910159348,0.0026702269692923898
SFC,2023,72.63,59.68,849,912,400.12,2,1,2.2793162051384583,0.0021929824561403508
SFC,2023,65.8,63.87,695,805,564.3,1,0,1.4265461633882688,0.0012422360248447205
SFC,2023,79.01,79.52,1053,820,428.06,7,3,1.9156193057048077,0.00853658536585366
SFC,2023,102.89,117.73,896,994,464.4,2,1,2.1403962101636522,0.002012072434607646
SFC,2023,56.7,60.44,685,1248,356.02,4,2,3.5054210437615865,0.003205128205128205
SFC,2023,78.28,86.42,703,928,275.69,2,1,3.366099604628387,0.0021551724137931034
SFC,2023,80.13,83.07,977,908,628.3,5,2,1.4451695050135287,0.005506607929515419
SFC,2023,78.37,64.86,714,1083,525.02,2,1,2.062778560816731,0.0018467220683287165
SFC,2023,52.48,55.63,721,423,484.57,2,1,0.8729388942774006,0.004728132387706856
SFC,2023,70.28,56.48,544,1215,446.78,3,2,2.719459241684946,0.0024691358024691358
SFC,2023,88.07,81.73,940,773,346.41,5,3,2.2314598308362923,0.00646830530401035
SFC,2023,76.92,72.25,772,1084,548.01,8,5,1.9780660936844219,0.007380073800738007
SFC,2023,98.16,99.58,695,814,523.37,4,3,1.5553050423218755,0.004914004914004914
SFC,2023,72.91,87.28,789,988,637.33,5,3,1.5502173128520547,0.005060728744939271
SFC,2023,99.64,105.06,833,479,539.31,3,2,0.8881719233835829,0.006263048016701462
SFC,2023,53.32,56.09,1138,827,565.41,2,1,1.4626554181921085,0.0024183796856106408
SFC,2023,60.63,67.48,1106,1091,626.82,3,1,1.7405315720621548,0.002749770852428964
SFC,2023,110.54,117.56,762,780,593.14,6,4,1.3150352362005597,0.007692307692307693
SFC,2023,55.14,59.78,1037,596,453.11,4,2,1.315353887576968,0.006711409395973154
SFC,2023,97.22,90.52,669,923,464.02,5,3,1.989138399206931,0.005417118093174431
SFC,2023,75.34,71.3,870,1232,509.29,5,3,2.419053977105382,0.004058441558441558
SFC,2023,68.26,55.54,714,770,485.57,1,0,1.5857651831867703,0.0012987012987012987
SFC,2023,69.47,78.7,921,955,597.92,5,3,1.5972036392828473,0.005235602094240838
SFC,2023,84.51,72.9,784,897,486.81,2,0,1.842607999013989,0.002229654403567447
SFC,2023,77.76,63.35,631,817,781.62,4,1,1.0452649625137536,0.004895960832313341
SFC,2023,67.4,79.01,690,1003,258.47,4,1,3.8805277208186633,0.003988035892323031
SFC,2023,88.2,90.38,793,950,484.17,6,1,1.962120742714336,0.00631578947368421
SFC,2023,85.27,68.33,674,762,620.96,3,1,1.2271321824272095,0.003937007874015748
SFC,2023,95.5,91.23,1002,933,429.8,6,4,2.170777105630526,0.006430868167202572
SFC,2023,79.19,71.63,822,668,635.61,2,0,1.050958921351143,0.0029940119760479044
SFC,2023,77.96,88.32,735,1069,682.39,4,2,1.566552851008954,0.0037418147801683817
SFC,2023,46.15,46.81,865,985,478.12,2,1,2.0601522630302016,0.0020304568527918783
SFC,2023,97.93,97.64,772,1119,614.62,4,2,1.8206371416484983,0.0035746201966041107
SFC,2023,79.47,75.43,1107,1101,322.29,5,1,3.416177976356697,0.004541326067211626
SFC,2023,73.91,88.2,632,1276,466.1,2,0,2.7376099549452904,0.001567398119122257
SFC,2023,79.8,67.91,755,912,505.01,2,1,1.8059048335676522,0.0021929824561403508
SFC,2023,91.39,77.04,394,576,372.36,2,0,1.5468901063486948,0.003472222222222222
SFC,2023,74.38,68.34,463,939,483.88,3,1,1.9405637761428454,0.003194888178913738
SFC,2023,94.33,80.81,1013,967,517.72,3,1,1.8678049911148882,0.0031023784901758012
SFC,2023,115.19,113.96,1271,1009,500.82,2,1,2.0146958987260892,0.0019821605550049554
SFC,2023,76.62,75.79,511,959,483.55,0,0,1.9832488884293247,0.0
SFC,2023,91.07,95.08,1104,812,561.0,1,0,1.447415329768271,0.0012315270935960591
SFC,2023,58.92,47.36,470,928,553.44,5,2,1.6767851980341137,0.005387931034482759
SFC,2023,77.62,82.85,452,1279,550.89,2,1,2.321697616584073,0.001563721657544957
SFC,2023,99.13,99.21,948,860,498.88,5,1,1.7238614496472098,0.005813953488372093
SFC,2023,85.61,81.47,755,1180,388.58,5,2,3.0366977199032377,0.00423728813559322
SFC,2023,69.06,77.78,594,457,585.99,3,1,0.7798767897063089,0.006564551422319475
SFC,2023,100.0,88.52,1132,646,489.76,2,1,1.319013394315583,0.0030959752321981426
SFC,2023,96.11,97.02,1031,922,570.26,6,3,1.6168063690246555,0.006507592190889371
SFC,2023,73.88,80.99,571,910,425.73,1,0,2.137504991426491,0.001098901098901099
SFC,2023,77.61,92.32,1156,1293,387.11,2,1,3.3401358786908113,0.0015467904098994587
SFC,2023,75.03,71.56,864,976,565.3,6,3,1.7265168936847692,0.006147540983606557
SFC,2023,98.85,104.22,1028,1281,507.21,6,3,2.525581120246052,0.00468384074941452
SFC,2023,74.32,63.18,474,815,653.17,1,0,1.2477609198217923,0.001226993865030675
SFC,2023,82.91,74.58,896,932,492.96,1,0,1.8906199285946121,0.001072961373390558
SFC,2023,53.46,52.73,669,1259,574.71,7,4,2.1906700770823546,0.005559968228752979
SFC,2023,73.07,68.83,921,988,539.36,1,0,1.8318006526253336,0.0010121457489878543
SFC,2023,92.06,107.97,873,1037,518.72,6,3,1.9991517581739666,0.0057859209257473485
SFC,2023,83.61,68.15,426,948,465.86,3,1,2.0349461211522772,0.0031645569620253164
SFC,2023,73.67,77.89,964,1016,366.53,1,0,2.7719422693913187,0.000984251968503937
SFC,2023,72.2,68.65,625,676,509.52,1,0,1.326738891505731,0.0014792899408284023
SFC,2023,81.89,87.59,930,476,650.98,2,1,0.7312052597622046,0.004201680672268907
SFC,2023,79.71,91.67,719,995,507.85,5,2,1.9592399330510977,0.005025125628140704
SFC,2023,86.42,97.94,712,1009,548.72,5,3,1.838824901589153,0.004955401387512388
SFC,2023,96.68,91.08,1027,902,550.66,1,0,1.6380343587694768,0.0011086474501108647
SFC,2023,63.29,67.57,757,894,596.72,3,1,1.4981901059123206,0.003355704697986577
SFC,2023,69.59,62.45,824,1221,769.91,4,1,1.5858996506085128,0.003276003276003276
SFC,2023,70.03,78.08,813,1143,458.32,3,1,2.4938907313667307,0.0026246719160104987
SFC,2023,100.12,81.47,547,798,649.88,1,0,1.2279190004308487,0.0012531328320802004
SFC,2023,95.34,79.1,737,688,447.07,2,1,1.5389088956986603,0.0029069767441860465
SFC,2023,72.06,69.5,674,1000,523.17,3,1,1.9114245847430091,0.003
SFC,2023,74.98,89.29,1383,584,499.81,4,2,1.1684440087233148,0.00684931506849315
SFC,2023,93.89,106.73,1333,1744,755.67,4,1,2.3078857173104663,0.0022935779816513763
SFC,2023,101.46,106.7,1214,1439,569.61,4,2,2.5262899176629623,0.002779708130646282
SFC,2023,74.04,60.01,1453,1601,491.5,1,0,3.2573753814852493,0.0006246096189881324
SFC,2023,82.21,88.86,1115,1569,393.84,1,0,3.9838513101767217,0.0006373486297004461
SFC,2023,73.71,76.38,578,697,666.62,5,3,1.0455731901233085,0.007173601147776184
SFC,2023,62.72,56.97,636,1413,655.06,4,2,2.157054315635209,0.0028308563340410475
SFC,2023,82.69,87.67,963,1144,712.63,3,1,1.6053211343895148,0.0026223776223776225
SFC,2023,72.34,74.63,1338,1629,824.5,3,1,1.9757428744693755,0.001841620626151013
SFC,2023,90.38,84.39,1277,1281,764.0,1,0,1.6767015706806283,0.00078064012490242
SFC,2023,76.84,69.46,620,1558,444.13,2,0,3.5079818971922636,0.0012836970474967907
SFC,2023,74.62,79.2,992,971,708.15,3,2,1.3711784226505683,0.003089598352214212
SFC,2023,66.86,68.19,1098,970,611.41,4,2,1.5864967861173354,0.004123711340206186
SFC,2023,63.47,62.0,1019,1390,712.31,1,0,1.951397565666634,0.0007194244604316547
SFC,2023,63.71,64.62,951,1508,444.19,4,1,3.394943605213985,0.002652519893899204
SFC,2023,67.07,71.65,1191,1162,259.25,2,0,4.482160077145612,0.0017211703958691911
SFC,2023,81.77,67.1,1666,1147,751.65,2,1,1.525976185724739,0.0017436791630340018
SFC,2023,82.47,76.75,1602,1506,389.85,5,3,3.863024240092343,0.0033200531208499337
SFC,2023,53.73,61.84,1274,1325,530.74,1,0,2.4965143007875796,0.0007547169811320754
SFC,2023,68.74,67.63,1612,1511,637.85,2,1,2.368895508348358,0.0013236267372600927
SFC,2023,54.81,60.24,1348,1466,334.41,3,1,4.383840196166382,0.0020463847203274215
SFC,2023,78.93,87.94,1043,1625,867.74,4,2,1.8726807569087514,0.0024615384615384616
SFC,2023,81.49,78.27,866,1535,621.05,3,1,2.4716206424603495,0.001954397394136808
SFC,2023,86.31,81.13,702,1448,631.55,2,1,2.2927717520386355,0.0013812154696132596
SFC,2023,71.54,85.57,1115,1431,652.6,4,1,2.192767391970579,0.002795248078266946
SFC,2023,83.06,79.97,1285,1488,450.84,0,0,3.3005057226510517,0.0
SFC,2023,67.54,71.16,945,927,414.16,3,2,2.2382654046745216,0.003236245954692557
SFC,2023,68.73,58.91,866,1161,518.24,2,0,2.2402747761654833,0.0017226528854435831
SFC,2023,77.75,74.53,920,1144,477.77,3,2,2.394457584193231,0.0026223776223776225
SFC,2023,85.86,92.48,1327,1409,569.92,4,1,2.4722768107804605,0.0028388928317956
SFC,2023,79.91,95.36,867,745,567.84,2,1,1.3119892927585235,0.0026845637583892616
SFC,2023,81.17,87.85,1206,2191,691.24,5,3,3.169666107285458,0.0022820629849383844
SFC,2023,78.23,76.29,1430,1338,595.93,5,1,2.2452301444800566,0.0037369207772795215
SFC,2023,73.65,76.66,1106,1602,456.37,3,2,3.510309617196573,0.0018726591760299626
SFC,2023,59.18,62.32,946,1123,549.35,2,0,2.0442340948393554,0.0017809439002671415
SFC,2023,63.58,65.63,597,1554,687.58,3,2,2.260100642834288,0.0019305019305019305
SFC,2023,113.61,135.07,806,1673,700.12,2,1,2.389590355938982,0.001195457262402869
SFC,2023,82.84,74.71,1171,1271,570.26,4,1,2.228807912180409,0.003147128245476003
SFC,2023,93.71,81.76,1340,1271,551.66,1,0,2.3039553348076716,0.0007867820613690008
SFC,2023,77.41,66.62,1125,1100,659.91,2,1,1.6668939703899017,0.0018181818181818182
SFC,2023,61.16,72.18,1096,1559,651.59,4,3,2.3926088491229147,0.0025657472738935213
SFC,2023,85.26,90.38,989,1775,866.99,6,2,2.04731311779836,0.0033802816901408453
SFC,2023,62.72,72.99,1310,873,683.21,2,1,1.2777916014109862,0.002290950744558992
SFC,2023,79.47,78.06,1272,1032,807.09,0,0,1.2786678065643236,0.0
SFC,2023,76.1,82.12,623,1893,636.48,2,1,2.9741704374057316,0.0010565240359218173
SFC,2023,70.27,57.23,681,844,509.7,4,2,1.6558760054934276,0.004739336492890996
SFC,2023,73.63,64.01,1139,1213,522.51,7,5,2.321486670111577,0.005770816158285243
SFC,2023,82.81,97.62,1389,764,426.5,1,0,1.791324736225088,0.0013089005235602095
SFC,2023,84.84,84.51,1432,1150,735.26,2,1,1.5640725729673857,0.0017391304347826088
SFC,2023,64.67,74.21,659,705,611.2,2,1,1.1534685863874345,0.0028368794326241137
SFC,2023,80.89,81.79,1317,972,601.74,2,1,1.6153155848040681,0.00205761316872428
SFC,2023,65.12,69.1,845,1152,684.09,4,2,1.6839889488225233,0.003472222222222222
SFC,2023,80.69,81.4,1525,1149,513.51,0,0,2.2375416252848046,0.0
SFC,2023,71.2,74.31,729,1259,613.83,5,2,2.051056481436228,0.003971405877680699
SFC,2023,78.16,90.21,1505,1173,603.57,3,0,1.94343655251255,0.0025575447570332483
SFC,2023,62.43,65.81,1624,1332,568.2,3,2,2.3442449841605066,0.0022522522522522522
SFC,2023,53.91,52.29,1400,919,557.35,4,2,1.648874136538979,0.004352557127312296
SFC,2023,98.22,81.55,801,903,550.62,2,1,1.6399694889397407,0.0022148394241417496
SFC,2023,83.66,87.1,670,1312,393.61,6,4,3.33324864713803,0.004573170731707317
SFC,2023,75.54,75.71,984,1190,700.78,2,1,1.6981078227118354,0.0016806722689075631
SFC,2023,105.47,91.94,1401,1108,670.19,2,0,1.653262507647085,0.0018050541516245488
SFC,2023,64.88,61.19,715,926,342.74,4,2,2.701756433448095,0.004319654427645789
SFC,2024,77.4,80.11,908,901,512.81,4,2,1.7569860182133736,0.004439511653718091
SFC,2024,89.7,74.96,1031,969,588.85,1,0,1.645580368514902,0.0010319917440660474
SFC,2024,77.27,85.47,977,893,583.38,2,1,1.5307346840824163,0.0022396416573348264
SFC,2024,53.63,59.02,616,619,605.06,2,1,1.0230390374508314,0.0032310177705977385
SFC,2024,93.1,98.47,656,1150,578.1,2,1,1.989275211901055,0.0017391304347826088
SFC,2024,56.02,59.87,714,670,352.8,3,2,1.8990929705215418,0.004477611940298508
SFC,2024,81.62,77.44,763,1003,568.5,6,2,1.76429199648197,0.005982053838484547
SFC,2024,72.22,62.65,743,761,641.05,6,2,1.187114889634194,0.00788436268068331
SFC,2024,90.39,80.66,597,707,702.53,4,3,1.0063627176063656,0.005657708628005658
SFC,2024,111.71,109.88,997,820,554.35,2,1,1.4792098854514295,0.0024390243902439024
SFC,2024,71.42,84.41,1103,1062,655.63,1,0,1.6198160547869989,0.0009416195856873823
SFC,2024,67.75,64.04,809,630,357.75,0,0,1.7610062893081762,0.0
SFC,2024,61.11,64.34,978,645,554.84,2,1,1.162497296517915,0.0031007751937984496
SFC,2024,66.34,70.49,702,1073,604.17,3,0,1.7759902014333715,0.0027958993476234857
SFC,2024,78.46,85.62,1022,740,443.83,1,0,1.6673050492305612,0.0013513513513513514
SFC,2024,66.15,60.1,623,461,548.46,3,1,0.840535317069613,0.006507592190889371
SFC,2024,73.12,65.78,790,1176,590.6,3,2,1.9911953945140535,0.002551020408163265
SFC,2024,72.22,67.35,1063,553,641.01,4,2,0.8627010499056177,0.007233273056057866
SFC,2024,71.77,85.32,694,779,629.08,2,1,1.2383162713804285,0.0025673940949935813
SFC,2024,54.3,47.81,423,377,411.72,4,2,0.9156708442630913,0.010610079575596816
SFC,2024,83.95,95.89,556,787,435.95,3,1,1.805252895974309,0.0038119440914866584
SFC,2024,91.59,82.62,718,846,499.31,3,1,1.6943381866976428,0.0035460992907801418
SFC,2024,88.41,74.48,866,965,422.14,4,2,2.28597147865637,0.004145077720207254
SFC,2024,83.23,91.83,962,1244,427.77,6,3,2.908104822685088,0.00482315112540193
SFC,2024,78.17,79.64,345,624,448.8,5,2,1.3903743315508021,0.008012820512820512
SFC,2024,84.73,97.59,692,813,305.53,3,1,2.660949824894446,0.0036900369003690036
SFC,2024,66.74,66.1,573,815,347.14,5,1,2.3477559486086306,0.006134969325153374
SFC,2024,78.61,69.17,844,1220,670.99,5,2,1.8182089151850251,0.004098360655737705
SFC,2024,92.31,81.17,987,733,385.68,5,1,1.9005393071976768,0.0068212824010914054
SFC,2024,63.33,73.12,347,865,456.23,2,0,1.8959735221269973,0.0023121387283236996
SFC,2024,44.95,53.84,662,1148,449.87,0,0,2.551848311734501,0.0
SFC,2024,55.52,44.75,940,596,513.51,3,1,1.160639520165138,0.0050335570469798654
SFC,2024,57.66,68.78,1350,1135,572.29,1,0,1.983260235195443,0.000881057268722467
SFC,2024,54.68,59.82,522,1045,711.33,5,2,1.4690790491051973,0.004784688995215311
SFC,2024,93.86,96.24,811,1135,613.39,3,1,1.850372519930224,0.0026431718061674008
SFC,2024,71.88,64.17,830,803,593.12,2,1,1.3538575667655786,0.0024906600249066002
SFC,2024,67.23,62.75,622,572,515.54,4,1,1.1095162354036545,0.006993006993006993
SFC,2024,74.98,69.17,514,1081,551.85,6,1,1.9588656337772945,0.005550416281221091
SFC,2024,76.4,86.09,780,664,490.91,2,0,1.3525900877961337,0.0030120481927710845
SFC,2024,89.64,88.05,517,807,379.7,3,1,2.1253621279957864,0.0037174721189591076
SFC,2024,72.33,62.31,731,377,302.89,1,0,1.2446762851200106,0.002652519893899204
SFC,2024,67.97,64.28,1251,837,572.75,1,0,1.4613705805325186,0.0011947431302270011
SFC,2024,66.79,79.31,1072,961,397.8,6,4,2.4157868275515333,0.006243496357960458
SFC,2024,97.41,98.95,689,817,228.9,4,2,3.5692442114460463,0.004895960832313341
SFC,2024,66.08,58.27,1139,857,532.81,2,1,1.6084532947955184,0.002333722287047841
SFC,2024,90.04,93.05,1149,798,481.0,6,2,1.659043659043659,0.007518796992481203
SFC,2024,77.38,69.62,557,1063,481.07,4,2,2.209657638181554,0.0037629350893697085
SFC,2024,60.8,53.84,629,738,557.1,2,1,1.3247172859450727,0.0027100271002710027
SFC,2024,88.3,82.87,883,1087,692.3,0,0,1.5701285569839667,0.0
SFC,2024,63.25,52.28,720,833,412.45,2,0,2.0196387440901926,0.0024009603841536613
SFC,2024,77.76,78.53,829,749,603.49,1,0,1.241114185819152,0.0013351134846461949
SFC,2024,70.11,81.08,720,1126,440.0,3,1,2.559090909090909,0.0026642984014209592
SFC,2024,71.27,64.6,507,996,267.62,2,0,3.7216949405874,0.002008032128514056
SFC,2024,47.76,40.96,1231,748,604.68,1,0,1.2370179268373356,0.001336898395721925
SFC,2024,68.53,59.68,1028,839,489.71,3,1,1.713258867493006,0.003575685339690107
SFC,2024,84.98,84.37,650,610,589.85,4,1,1.0341612274307026,0.006557377049180328
SFC,2024,87.23,91.46,1117,684,451.74,5,3,1.5141453048213573,0.007309941520467836
SFC,2024,68.94,58.56,592,989,432.94,2,0,2.284381207557629,0.0020222446916076846
SFC,2024,74.3,82.06,658,985,445.6,2,1,2.2105026929982046,0.0020304568527918783
SFC,2024,93.16,104.06,425,1356,569.59,4,1,2.3806597728190453,0.0029498525073746312
SFC,2024,68.99,72.81,728,1045,592.07,4,1,1.7649940040873544,0.003827751196172249
SFC,2024,52.39,57.59,943,712,644.16,1,0,1.1053154495777446,0.0014044943820224719
SFC,2024,85.0,91.69,675,928,377.92,4,1,2.4555461473327687,0.004310344827586207
SFC,2024,82.15,95.08,517,1072,451.34,5,3,2.3751495546594588,0.0046641791044776115
SFC,2024,73.23,83.28,927,1072,451.3,2,1,2.3753600709062708,0.0018656716417910447
SFC,2024,51.76,52.61,903,1334,516.37,2,1,2.5834188663167885,0.0014992503748125937
SFC,2024,99.37,106.06,678,818,408.51,6,4,2.0023989620817115,0.007334963325183374
SFC,2024,86.14,95.86,687,611,510.1,1,0,1.1978043520878259,0.0016366612111292963
SFC,2024,64.97,60.04,1236,680,447.5,5,3,1.5195530726256983,0.007352941176470588
SFC,2024,61.79,73.18,941,1065,637.79,5,3,1.669828626977532,0.004694835680751174
SFC,2024,73.68,61.48,932,848,412.1,1,0,2.057752972579471,0.0011792452830188679
SFC,2024,84.32,70.93,815,980,591.03,1,0,1.6581222611373365,0.0010204081632653062
SFC,2024,68.59,74.98,524,324,575.26,3,2,0.56322358585683,0.009259259259259259
SFC,2024,61.04,72.52,825,946,488.6,5,2,1.9361440851412197,0.005285412262156448
SFC,2024,95.26,103.39,685,783,604.16,4,2,1.2960143008474576,0.005108556832694764
SFC,2024,93.89,93.77,661,769,484.6,3,1,1.58687577383409,0.0039011703511053317
SFC,2024,115.11,113.3,876,765,589.8,3,1,1.2970498474059005,0.00392156862745098
SFC,2024,96.45,95.96,321,429,471.4,6,4,0.9100551548578703,0.013986013986013986
SFC,2024,43.3,38.07,807,941,446.4,2,1,2.1079749103942653,0.0021253985122210413
SFC,2024,106.13,120.63,753,1196,606.47,3,2,1.9720678681550612,0.002508361204013378
SFC,2024,86.9,102.27,494,498,425.17,5,2,1.17129618740739,0.010040160642570281
SFC,2024,84.95,74.18,782,1550,430.57,5,2,3.5998792298580953,0.0032258064516129032
SFC,2024,68.28,74.37,817,626,592.36,4,2,1.056789789992572,0.006389776357827476
SFC,2024,91.08,90.68,723,427,516.36,0,0,0.8269424432566427,0.0
SFC,2024,90.82,104.96,1050,935,485.48,3,2,1.9259289775067974,0.0032085561497326204
SFC,2024,85.36,71.14,996,953,695.22,1,0,1.370789102730071,0.001049317943336831
SFC,2024,94.68,91.26,393,941,536.81,4,2,1.7529479704178388,0.004250797024442083
SFC,2024,67.25,57.96,827,821,443.1,3,1,1.8528548860302414,0.0036540803897685747
SFC,2024,92.72,76.59,724,787,673.38,5,1,1.1687308800380172,0.0063532401524777635
SFC,2024,73.15,75.79,844,610,490.48,3,1,1.243679660740499,0.004918032786885246
SFC,2024,77.26,75.5,869,807,656.23,1,0,1.2297517638632796,0.0012391573729863693
SFC,2024,75.87,77.6,895,715,630.9,2,1,1.1333016325883658,0.002797202797202797
SFC,2024,84.17,82.07,642,698,452.47,4,1,1.5426437111852718,0.0057306590257879654
SFC,2024,82.84,95.08,679,991,444.57,1,0,2.22912027352273,0.0010090817356205853
SFC,2024,93.49,108.7,783,922,343.67,3,1,2.682806180347426,0.0032537960954446853
SFC,2024,67.94,58.11,765,877,591.78,2,1,1.4819696508837745,0.002280501710376283
SFC,2024,65.42,58.24,1340,1019,477.31,2,0,2.134880895015818,0.001962708537782139
SFC,2024,60.41,57.51,878,759,544.09,4,1,1.3949897994817033,0.005270092226613966
SFC,2024,84.65,98.06,601,516,538.9,5,3,0.9575060308034886,0.009689922480620155
SFC,2024,98.49,100.56,880,631,512.31,5,3,1.23167613359099,0.00792393026941363
SFC,2024,59.58,63.55,655,747,693.82,2,1,1.0766481219912944,0.002677376171352075
SFC,2024,134.78,152.48,1083,1028,463.01,2,0,2.2202544221507097,0.0019455252918287938
SFC,2024,80.91,71.44,523,1215,349.55,4,1,3.475897582606208,0.0032921810699588477
SFC,2024,95.2,80.23,1051,1072,532.46,6,4,2.0132967734665512,0.005597014925373134
SFC,2024,73.84,70.09,944,705,581.35,3,0,1.212694590178034,0.00425531914893617
SFC,2024,69.91,56.79,834,705,647.03,2,1,1.0895939910050538,0.0028368794326241137
SFC,2024,69.26,82.69,595,1117,421.31,6,2,2.6512544207353255,0.005371530886302597
SFC,2024,71.96,66.64,925,1008,434.93,2,1,2.317614328742556,0.001984126984126984
SFC,2024,59.79,54.43,833,984,375.4,1,0,2.6212040490143846,0.0010162601626016261
SFC,2024,87.78,80.07,801,762,626.41,3,1,1.2164556759949554,0.003937007874015748
SFC,2024,78.69,71.52,390,958,512.35,4,3,1.8698155557724212,0.0041753653444676405
SFC,2024,68.78,66.01,987,851,683.03,2,1,1.2459189201059984,0.0023501762632197414
SFC,2024,44.19,36.79,1249,669,602.38,4,3,1.1105946412563499,0.005979073243647235
SFC,2024,84.06,67.7,708,1307,433.43,2,0,3.0154811618946544,0.001530221882172915
SFC,2024,73.83,61.53,648,931,590.25,4,1,1.5772977551884795,0.004296455424274973
SFC,2024,50.47,57.31,812,859,519.27,3,1,1.654245382941437,0.0034924330616996507
SFC,2024,77.84,66.35,571,861,554.2,2,1,1.5535907614579574,0.0023228803716608595
SFC,2024,96.09,97.8,1126,870,506.32,3,0,1.7182809290567231,0.0034482758620689655
SFC,2024,83.44,67.3,871,809,579.97,4,2,1.3948997361932514,0.004944375772558714
SFC,2024,86.69,82.45,638,1071,535.73,4,1,1.99914135852015,0.003734827264239029
SFC,2024,72.66,79.55,826,837,646.54,2,1,1.2945834751136822,0.0023894862604540022
SFC,2024,82.87,69.97,1110,795,474.39,2,1,1.6758363371909188,0.0025157232704402514
SFC,2024,78.41,69.14,1009,949,529.49,4,2,1.7922906948195434,0.004214963119072708
SFC,2024,72.01,81.26,1078,832,677.23,2,0,1.2285338806609276,0.002403846153846154
SFC,2024,77.69,69.4,811,663,658.5,5,2,1.0068337129840548,0.007541478129713424
SFC,2024,72.01,72.84,1058,1049,526.38,2,1,1.9928568714616817,0.0019065776930409914
SFC,2024,79.89,83.39,353,972,464.86,3,1,2.090952114615153,0.0030864197530864196
SFC,2024,79.23,63.46,818,1049,613.19,1,0,1.7107258761558406,0.0009532888465204957
SFC,2024,45.5,51.49,895,601,456.1,3,1,1.3176934882701161,0.004991680532445923
SFC,2024,96.51,110.11,808,913,427.24,3,1,2.13697219361483,0.0032858707557502738
SFC,2024,83.19,66.9,772,570,623.17,4,2,0.9146781777043183,0.007017543859649123
SFC,2024,93.95,90.61,582,701,579.51,5,3,1.209642629117703,0.007132667617689016
SFC,2024,93.21,103.33,774,858,647.9,2,1,1.3242784380305603,0.002331002331002331
SFC,2024,80.64,75.95,745,753,479.33,3,2,1.570942774289112,0.00398406374501992
SFC,2024,91.41,89.19,1096,773,565.92,3,2,1.365917444161719,0.0038809831824062097
SFC,2024,78.0,62.58,906,864,529.12,0,0,1.6328999092833383,0.0
